회사명,거래소코드,회계년도,매출액증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),총자본증가율(IFRS연결),매출액순이익률(IFRS연결),부채비율(IFRS연결),총자본순이익률(IFRS연결)
(주)두산,000150,2018/12,3.34,-18.7,-388.06,0.39,-1.87,304.2,-1.18
(주)두산,000150,2019/12,2,-22.32,0,1,2.34,327.74,1.49
(주)두산,000150,2020/12,-8.45,6.22,0,3.25,-5.68,290.65,-3.25
(주)두산,000150,2021/12,-22.19,30.45,0,-13.64,4.97,206.1,2.34
(주)두산,000150,2022/12,28.72,-17.29,0,1.17,-3.42,155.54,-2.22
(주)두올,016740,2018/12,40.02,6.23,4.97,6.23,3.08,111.41,4.42
(주)두올,016740,2019/12,-3.56,8.22,-14.19,5.11,2.81,105.75,3.68
(주)두올,016740,2020/12,-0.02,3.75,-56.42,11.36,1.23,121.21,1.49
(주)두올,016740,2021/12,6.4,8.18,202.89,4.54,3.14,114.96,3.75
(주)두올,016740,2022/12,14.2,-1.35,-54.44,8.97,1.33,133.22,1.69
(주)드림텍,192650,2018/12,-11.46,30.46,47.26,1.57,6.16,99.58,13.11
(주)드림텍,192650,2019/12,-6.96,55.62,-35.02,32.37,4.18,70.55,7.07
(주)드림텍,192650,2020/12,86.87,20.49,-10.9,60.23,1.02,99.92,2.18
(주)드림텍,192650,2021/12,17.76,28.12,225.72,21.3,6.44,88.54,11.87
(주)드림텍,192650,2022/12,11.13,20.07,-7.2,12.6,6.21,64.53,10.91
(주)디비아이엔씨,012030,2018/12,18.84,-1.37,0,49.06,-1.68,109.65,-1.65
(주)디비아이엔씨,012030,2019/12,0.59,53.37,0,25.91,1.85,72.12,1.35
(주)디비아이엔씨,012030,2020/12,14.23,48.68,42.38,30.11,2.3,50.62,1.5
(주)디비아이엔씨,012030,2021/12,19.99,39.55,246.11,27.41,6.64,37.51,4.04
(주)디비아이엔씨,012030,2022/12,22.77,-34.9,-73.68,-31.18,1.42,45.38,1.12
(주)디아이,003160,2018/12,28.8,4.84,-40.47,4.43,7.43,47.92,7.07
(주)디아이,003160,2019/12,-44.11,-1.17,-94.57,2.06,0.38,53,0.2
(주)디아이,003160,2020/12,48.13,-3.2,878.13,6.55,3.55,67.7,2.6
(주)디아이,003160,2021/12,39.63,10.58,181.05,8.42,6.68,63.2,6.35
(주)디아이,003160,2022/12,1.96,6.9,-4.97,10.65,6.56,68.07,5.8
(주)디아이씨,092200,2018/12,-7.07,-8.54,-665.08,-2.29,-1.18,334.34,-0.85
(주)디아이씨,092200,2019/12,-8.58,1.42,0,-3.77,-10.35,318.95,-7
(주)디아이씨,092200,2020/12,-8.25,-76.9,0,-22.46,-24.14,755.88,-17.21
(주)디아이씨,092200,2021/12,19.61,160.84,0,4.01,5,374.54,4.78
(주)디아이씨,092200,2022/12,17.92,9.37,-89.5,3.08,0.68,351.57,0.74
(주)디알비동일,004840,2018/12,-0.26,1.23,-67.16,5.43,2.01,60.04,1.58
(주)디알비동일,004840,2019/12,0.29,3.41,50.47,4.35,2.46,61.48,1.85
(주)디알비동일,004840,2020/12,-9.21,-0.38,-73.77,4.18,1.26,67.47,0.82
(주)디알비동일,004840,2021/12,11.01,3.33,0,7.15,-0.51,74.94,-0.35
(주)디알비동일,004840,2022/12,20.04,0.29,0,13.62,0.53,97.02,0.4
(주)디엔오토모티브,007340,2018/12,3.49,9.8,12.99,11.83,6.44,54.52,7.09
(주)디엔오토모티브,007340,2019/12,2.34,10.98,17.96,4.71,7.34,45.62,7.66
(주)디엔오토모티브,007340,2020/12,-11.39,4.03,-30.2,5.48,5.88,46.91,5.17
(주)디엔오토모티브,007340,2021/12,12.97,13.54,75.99,54.4,9.14,107.99,6.95
(주)디엔오토모티브,007340,2022/12,239.12,23.03,123.76,209.21,5.86,305.79,6.09
(주)락앤락,115390,2018/12,4.06,3.43,-12.89,2.03,7.01,11.93,4.16
(주)락앤락,115390,2019/12,11.89,3.55,-46.14,8.19,3.37,16.95,2.13
(주)락앤락,115390,2020/12,3.29,-2.73,-28.38,-2.09,2.34,17.71,1.49
(주)락앤락,115390,2021/12,8.18,4.3,37.82,5.94,2.98,19.57,2
(주)락앤락,115390,2022/12,-4.02,-13.24,0,-14.61,-2.95,17.68,-2
(주)마니커,027740,2018/12,5.67,18.83,0,-23.2,-4.17,86.92,-5.05
(주)마니커,027740,2019/12,-10.18,-14.6,0,-5.24,-7.25,107.73,-9.3
(주)마니커,027740,2020/12,-11.12,-18.42,0,4.88,-16.37,167.23,-18.74
(주)마니커,027740,2021/12,17.66,-34,0,2.27,-19.84,315.43,-25.81
(주)마니커,027740,2022/12,26.84,4.25,0,-11.12,0.2,256.55,0.35
(주)메타랩스,090370,2018/12,76.56,122.47,0,116.63,-29.58,46.23,-17.91
(주)메타랩스,090370,2019/12,83.42,-15.73,0,-8.23,-29.19,67.71,-24.7
(주)메타랩스,090370,2020/12,-4.08,-6.88,0,-21.64,-23.2,44.06,-22.06
(주)메타랩스,090370,2021/12,-52.85,-1.79,0,10.41,-37.27,50.68,-18.08
(주)메타랩스,090370,2022/12,-42.34,51.23,0,5.86,-18.3,14.11,-4.74
(주)모나리자,012690,2018/12,,,,,,,
(주)모나리자,012690,2019/12,,,,,,,
(주)모나리자,012690,2020/12,,,,,,,
(주)모나리자,012690,2021/12,,,,,,,
(주)모나리자,012690,2022/12,,,,,,,
(주)모나미,005360,2018/12,-1.79,-1.46,-77.45,1.62,0.56,129.1,0.45
(주)모나미,005360,2019/12,-2.33,1.39,-386.47,6.43,-1.27,140.37,-0.95
(주)모나미,005360,2020/12,-3.24,19.55,0,7.78,0.04,117.93,0.03
(주)모나미,005360,2021/12,3.5,16.75,19998.13,3.49,11.9,93.7,7.9
(주)모나미,005360,2022/12,13.08,1.8,-79.88,7.86,2.22,104.89,1.58
(주)모토닉,009680,2018/12,-7.7,-0.14,-22.92,0.61,5.01,9.87,2.26
(주)모토닉,009680,2019/12,6.34,3.24,16.02,1.55,5.47,8.08,2.6
(주)모토닉,009680,2020/12,-14.01,1.64,30.86,0.35,8.32,6.71,3.36
(주)모토닉,009680,2021/12,0,0,0,0,6.1,6.96,2.67
(주)모토닉,009680,2022/12,14.17,2.83,79.59,3.6,9.6,7.76,4.71
(주)무학,033920,2018/12,-22.67,-5.48,-139.34,-7.63,-10.46,22.22,-3.14
(주)무학,033920,2019/12,-14.11,1.67,0,0.91,14.24,21.31,3.81
(주)무학,033920,2020/12,-16.24,1.91,-44.09,-4.14,9.51,14.1,2.17
(주)무학,033920,2021/12,-8.92,-5,0,8,-12.63,29.71,-2.58
(주)무학,033920,2022/12,20.41,-3.61,0,-6.33,-8.64,26.05,-2.11
(주)미래아이앤지,007120,2018/12,-16.37,-16.1,0,-16.35,-168.25,4.42,-17.16
(주)미래아이앤지,007120,2019/12,16,26.24,0,25.59,187.52,3.9,21.59
(주)미래아이앤지,007120,2020/12,-22.82,28.68,40.32,27.69,340.92,3.19,23.9
(주)미래아이앤지,007120,2021/12,,,,,,,
(주)미래아이앤지,007120,2022/12,0,0,0,0,-23.72,40.42,-3.12
(주)바이오노트,377740,2018/12,,,,,,,
(주)바이오노트,377740,2019/12,,,,,,,
(주)바이오노트,377740,2020/12,0,0,0,0,83.65,33.62,61.89
(주)바이오노트,377740,2021/12,-1.45,98.28,27.13,73.81,107.91,17.13,57.48
(주)바이오노트,377740,2022/12,-22.93,26.35,-54.17,18.45,64.17,9.8,19
(주)백산,035150,2018/12,52.87,9.52,69.96,53.63,4.63,113.43,6.14
(주)백산,035150,2019/12,45.11,3.43,-55.35,12.17,1.33,132.43,2
(주)백산,035150,2020/12,-18.29,-14.4,0,-11.95,-4.29,137.76,-5.29
(주)백산,035150,2021/12,-3.14,20.08,0,13.42,5.16,124.58,6.16
(주)백산,035150,2022/12,28.25,22.59,136.27,2.64,9.43,88.1,13.42
(주)벽산,007210,2018/12,4.27,2.04,-26.79,5.07,1.95,60.48,1.82
(주)벽산,007210,2019/12,0.26,-2.11,-135.02,-2.49,-0.4,58.71,-0.37
(주)벽산,007210,2020/12,2.45,-0.84,0,0.37,0.29,59.19,0.27
(주)벽산,007210,2021/12,6.14,-0.43,0,8.83,-0.32,74.1,-0.31
(주)벽산,007210,2022/12,10.28,5.05,0,19.07,2.25,99.09,2.11
(주)보락,002760,2018/12,,,,,,,
(주)보락,002760,2019/12,,,,,,,
(주)보락,002760,2020/12,,,,,,,
(주)보락,002760,2021/12,,,,,,,
(주)보락,002760,2022/12,,,,,,,
(주)보령,003850,2018/12,8.91,2.58,-64.18,11.8,4.41,75.72,4.76
(주)보령,003850,2019/12,13.87,10.48,58.67,12.8,6.15,79.4,6.73
(주)보령,003850,2020/12,7.17,20.13,-16.65,27.65,4.78,90.43,4.65
(주)보령,003850,2021/12,11.64,39.41,60.28,27.88,6.87,74.7,5.84
(주)보령,003850,2022/12,21.23,8.87,-2.67,7.69,5.51,72.8,4.87
(주)비비안,002070,2018/12,-1.76,-7.19,0,-5.38,-2.73,34.92,-3.97
(주)비비안,002070,2019/12,-5.35,-2.89,0,-5.55,-1.22,31.56,-1.77
(주)비비안,002070,2020/12,-8.39,-12.66,0,41.82,-28.53,109.45,-32.44
(주)비비안,002070,2021/12,2.49,14.42,0,4.83,-1.71,91.88,-1.66
(주)비비안,002070,2022/12,13.41,-6.75,0,1.46,-3.83,108.18,-4.09
(주)비상교육,100220,2018/12,11.18,-1.07,-86.49,-0.79,1.44,22.92,0.91
(주)비상교육,100220,2019/12,23.14,3.58,361.95,12.54,5.6,33.47,4.13
(주)비상교육,100220,2020/12,-13.58,-8.62,0,-8.02,-8.65,34.34,-5.43
(주)비상교육,100220,2021/12,25.11,2.04,0,3.15,2.8,35.8,2.26
(주)비상교육,100220,2022/12,17.37,-1.35,0,13.89,-0.4,56.8,-0.35
(주)비와이씨,001460,2018/12,1.05,2.02,46.81,-0.99,4.6,81.25,1.23
(주)비와이씨,001460,2019/12,-13.78,6.6,205.21,-6.03,16.29,59.76,3.88
(주)비와이씨,001460,2020/12,-5.12,4.22,-34.14,-2.13,11.3,50.03,2.66
(주)비와이씨,001460,2021/12,1.6,6.44,63.24,0.78,18.16,42.05,4.38
(주)비와이씨,001460,2022/12,3.18,7.04,18.19,-2.27,20.8,29.69,5.21
(주)비지에프,027410,2018/12,78.12,109.34,-98.62,89.35,21.4,7.2,3.8
(주)비지에프,027410,2019/12,8.94,1.35,-44.33,2,7.29,8.45,1.07
(주)비지에프,027410,2020/12,-35.76,0.52,1.38,0.05,11.58,7.88,1.08
(주)비지에프,027410,2021/12,33.94,3.87,140.57,19.5,17.4,14.36,1.98
(주)비지에프,027410,2022/12,110.38,0.83,-63.97,-2.2,6.02,11.6,1.34
(주)비지에프리테일,282330,2018/12,515.28,34.23,450.98,16.07,2.67,184.2,11.17
(주)비지에프리테일,282330,2019/12,2.95,19.35,-1.82,46.53,2.55,248.93,8.28
(주)비지에프리테일,282330,2020/12,3.96,11.92,-18.94,9.15,1.99,240.28,5.4
(주)비지에프리테일,282330,2021/12,0,0,0,0,2.18,220.81,5.69
(주)비지에프리테일,282330,2022/12,12.31,18.94,31.09,13.47,2.54,206.06,6.98
(주)빙그레,005180,2018/12,-0.27,3.07,15.49,2.88,4,19.97,5.3
(주)빙그레,005180,2019/12,2.71,4.78,20.05,4.74,4.67,19.92,6.13
(주)빙그레,005180,2020/12,9.2,3.22,-15.06,11.57,3.64,29.62,4.81
(주)빙그레,005180,2021/12,0,0,0,0,-1.68,36.28,-2.54
(주)빙그레,005180,2022/12,10.48,3.21,0,1.19,2.03,33.61,3.36
(주)사조대림,003960,2018/12,-5.1,4.86,-65.45,6,1.53,127.9,2.05
(주)사조대림,003960,2019/12,41.89,42.67,732.65,48.56,6.55,152.64,9.72
(주)사조대림,003960,2020/12,29.21,12.58,-59.02,4.97,2.1,148.91,3.29
(주)사조대림,003960,2021/12,5.56,18.34,85.33,1.39,3.67,119.61,5.88
(주)사조대림,003960,2022/12,11.31,17.55,13.62,2.5,3.66,93.47,6.4
(주)사조오양,006090,2018/12,,,,,,,
(주)사조오양,006090,2019/12,,,,,,,
(주)사조오양,006090,2020/12,,,,,,,
(주)사조오양,006090,2021/12,,,,,,,
(주)사조오양,006090,2022/12,,,,,,,
(주)삼성출판사,068290,2018/12,5.37,-0.95,-90.29,3.32,0.25,64.55,0.24
(주)삼성출판사,068290,2019/12,8.59,4.41,1385.55,26.61,3.27,98.79,3.06
(주)삼성출판사,068290,2020/12,-17.29,57.52,992.72,21.08,31.88,68.37,19.96
(주)삼성출판사,068290,2021/12,12.19,32.88,-94.06,15.84,3.17,51.62,1.88
(주)삼성출판사,068290,2022/12,,,,,,,
(주)삼양사,145990,2018/12,4.05,1.13,26.71,2.14,2.81,71.72,2.78
(주)삼양사,145990,2019/12,-1.29,1.34,-24.8,9.86,2.52,84.49,2.32
(주)삼양사,145990,2020/12,-2.13,5.29,70.33,7.89,3.75,90.43,3.1
(주)삼양사,145990,2021/12,16.21,8.19,-28.56,8.75,2.37,96.51,2.1
(주)삼양사,145990,2022/12,11.24,4.78,67.64,5.27,3.1,92.66,2.86
(주)삼양패키징,272550,2018/12,,,,,,,
(주)삼양패키징,272550,2019/12,,,,,,,
(주)삼양패키징,272550,2020/12,,,,,,,
(주)삼양패키징,272550,2021/12,,,,,,,
(주)삼양패키징,272550,2022/12,0,0,0,0,2.97,77.96,1.88
(주)삼양홀딩스,000070,2018/12,6.98,2.77,85.73,1.62,4,65.53,3.12
(주)삼양홀딩스,000070,2019/12,-2.92,0.57,-55.88,8.32,2.49,76.87,1.8
(주)삼양홀딩스,000070,2020/12,-0.7,7.05,231.4,8.47,5.8,80.61,3.83
(주)삼양홀딩스,000070,2021/12,25.74,15.26,132.33,14.56,8.82,83.91,6.56
(주)삼양홀딩스,000070,2022/12,6.74,2.3,-70.13,1.95,3.19,80.22,2.35
(주)삼원강재,023000,2018/12,,,,,,,
(주)삼원강재,023000,2019/12,,,,,,,
(주)삼원강재,023000,2020/12,,,,,,,
(주)삼원강재,023000,2021/12,,,,,,,
(주)삼원강재,023000,2022/12,,,,,,,
(주)삼익악기,002450,2018/12,-8.52,-1.53,0,-0.91,5.7,181.05,2.29
(주)삼익악기,002450,2019/12,10.56,6.21,-1.25,3.11,4.93,173.39,2.17
(주)삼익악기,002450,2020/12,-6.61,-0.55,-26.47,1.55,4.02,179.22,1.61
(주)삼익악기,002450,2021/12,19.19,14.3,144.96,-5.96,8.04,130.52,3.94
(주)삼익악기,002450,2022/12,10.25,2.5,-38.57,-10.89,4.63,100.1,2.72
(주)삼일씨엔에스,004440,2018/12,,,,,,,
(주)삼일씨엔에스,004440,2019/12,,,,,,,
(주)삼일씨엔에스,004440,2020/12,,,,,,,
(주)삼일씨엔에스,004440,2021/12,0,0,0,0,-1.35,27.02,-0.87
(주)삼일씨엔에스,004440,2022/12,6.46,-2.22,0,16.93,-2.44,51.91,-1.54
(주)삼천리,004690,2018/12,4.95,1.46,142.54,-0.13,0.77,170.36,0.72
(주)삼천리,004690,2019/12,0.1,2.11,18,5.76,1.04,180.87,0.95
(주)삼천리,004690,2020/12,-7.16,0.21,-15.48,-1.34,0.85,177.53,0.7
(주)삼천리,004690,2021/12,17.1,4.49,86.22,9.98,1.89,190.75,1.75
(주)삼천리,004690,2022/12,53.83,4.57,-17.25,18.29,1.15,226.25,1.44
(주)서연,007860,2018/12,-2.08,-5.54,0,-2.58,-1.51,183.74,-1.58
(주)서연,007860,2019/12,-22.78,-11.8,0,-17.84,-4.33,175.2,-3.88
(주)서연,007860,2020/12,1.57,1.67,0,-2.9,-1.14,160.23,-1.17
(주)서연,007860,2021/12,10.82,9.11,0,-0.61,1.79,135.9,2.06
(주)서연,007860,2022/12,31.15,13.95,178.14,8.68,3.05,131.45,4.44
(주)서연이화,200880,2018/12,-5.01,-1.86,-119.35,-3.89,-0.42,154.45,-0.47
(주)서연이화,200880,2019/12,3.67,-6.63,0,7.33,-2.45,192.88,-2.75
(주)서연이화,200880,2020/12,-0.73,-1.33,0,-0.92,-2.08,185.39,-2.25
(주)서연이화,200880,2021/12,11.09,10.2,0,-0.74,1.36,156.62,1.65
(주)서연이화,200880,2022/12,30.51,8.63,111.75,7.81,2.13,155.04,3.25
(주)서원,021050,2018/12,0.34,13.77,282.43,3.68,2.73,109.05,3.26
(주)서원,021050,2019/12,-0.14,2.25,-55.86,0.85,1.22,106.18,1.42
(주)서원,021050,2020/12,-7.6,-1.9,-276.01,1.79,-2.37,114.03,-2.52
(주)서원,021050,2021/12,0,0,0,0,5.58,111.25,4.98
(주)서원,021050,2022/12,,,,,,,
(주)서흥,008490,2018/12,12.42,1.37,11.52,7.36,7.47,107.38,4.76
(주)서흥,008490,2019/12,17.09,8.04,23.25,10.92,8.11,115.46,5.54
(주)서흥,008490,2020/12,20.03,14.36,67.09,8.06,10.72,103.19,8.04
(주)서흥,008490,2021/12,0,0,0,0,9.94,88.42,7.32
(주)서흥,008490,2022/12,6.41,8.66,-36.7,14.38,6.39,97.23,4.68
(주)선앤엘,002820,2018/12,-8.98,-4.52,0,1.29,-1.62,145.13,-1.48
(주)선앤엘,002820,2019/12,-19.45,-14,0,-13.08,-8.77,150.72,-6.84
(주)선앤엘,002820,2020/12,-9.52,-5.59,0,-2.79,-2.54,159.94,-1.95
(주)선앤엘,002820,2021/12,12.8,-16.05,0,7.15,-7.59,236.41,-6.45
(주)선앤엘,002820,2022/12,8.89,-10.01,0,-7.37,-3.78,248.59,-3.51
(주)선진,136490,2018/12,11.72,-1.89,-66.42,33.53,2.03,176.99,2.31
(주)선진,136490,2019/12,11.14,0.96,19.26,7.21,2,196.82,2.13
(주)선진,136490,2020/12,32.94,15.77,291.21,13.87,6.32,191.56,8.1
(주)선진,136490,2021/12,27.47,11.65,-48.69,8.03,2.47,181.46,3.64
(주)선진,136490,2022/12,8.87,2.65,-45.94,10.25,1.23,202.67,1.81
(주)성안,011300,2018/12,8.4,-11.84,0,4.46,-5.91,223.14,-4.34
(주)성안,011300,2019/12,-1.51,-51.97,0,-13.61,-20.09,662.46,-15.25
(주)성안,011300,2020/12,-40.96,-13.59,0,0.44,-20.48,373,-8.4
(주)성안,011300,2021/12,-38.38,-34.9,0,-54.74,26.02,291.48,9.04
(주)성안,011300,2022/12,-8.15,-27.98,0,-12.49,-11.05,457.59,-6.03
(주)세아베스틸지주,001430,2018/12,7.29,1.27,-83.43,3.56,0.76,86.41,0.68
(주)세아베스틸지주,001430,2019/12,-9.68,-0.66,-18.03,-3.82,0.65,80.37,0.53
(주)세아베스틸지주,001430,2020/12,-14.35,-12.25,-1529.05,-8.29,-9.68,91.42,-7.16
(주)세아베스틸지주,001430,2021/12,0,0,0,0,5.03,84.96,5.21
(주)세아베스틸지주,001430,2022/12,20.14,3.71,-51.06,8.29,2.01,93.66,2.4
(주)세아제강,306200,2018/12,,,,,,,
(주)세아제강,306200,2019/12,,,,,,,
(주)세아제강,306200,2020/12,,,,,,,
(주)세아제강,306200,2021/12,,,,,,,
(주)세아제강,306200,2022/12,,,,,,,
(주)세아제강지주,003030,2018/12,-22.19,-23.91,1141.44,1.4,18.12,80.79,13.29
(주)세아제강지주,003030,2019/12,48.39,2.51,-100.97,0.13,0.56,81.06,0.6
(주)세아제강지주,003030,2020/12,-12.77,1.13,0,-5.43,1.46,74.01,1.42
(주)세아제강지주,003030,2021/12,23.21,23.41,930.18,25.2,7.98,82.71,8.69
(주)세아제강지주,003030,2022/12,39.14,24.85,58.2,23.22,9.52,80.33,11.63
(주)세아특수강,019440,2018/12,-0.86,1.21,-52.92,-5.18,1.53,53.81,2.15
(주)세아특수강,019440,2019/12,-0.84,0.57,-1.71,14.63,1.53,75.07,2.05
(주)세아특수강,019440,2020/12,-8.7,-3.98,-140.22,-3.63,-0.65,75.47,-0.76
(주)세아특수강,019440,2021/12,0,0,0,0,2.99,91.3,4.11
(주)세아특수강,019440,2022/12,19.93,3.05,-30.18,6,1.68,97.18,2.68
(주)세아홀딩스,058650,2018/12,7.98,3.79,-75.62,3.79,1.25,81.35,1.2
(주)세아홀딩스,058650,2019/12,-4.76,1.39,-5.93,0.05,0.98,79.95,0.89
(주)세아홀딩스,058650,2020/12,-13.66,-5.48,0,-6.81,-6.14,86.46,-4.96
(주)세아홀딩스,058650,2021/12,41.06,4.9,0,8.91,2.22,93.44,2.52
(주)세아홀딩스,058650,2022/12,12.33,6.2,150.34,6.9,2.31,97.03,2.72
(주)세우글로벌,013000,2018/12,-11.46,1.3,18.26,7.59,1.64,32.9,1.26
(주)세우글로벌,013000,2019/12,-14.8,21.95,-84.32,4.86,0.3,14.28,0.19
(주)세우글로벌,013000,2020/12,,,,,,,
(주)세우글로벌,013000,2021/12,0,0,0,0,6.49,9.81,4.24
(주)세우글로벌,013000,2022/12,-13.36,1.75,-27.51,0.67,5.42,8.79,3.06
(주)세이브존아이앤씨,067830,2018/12,-2.51,11.5,-11.89,2.35,14.62,32.48,4.47
(주)세이브존아이앤씨,067830,2019/12,-8.46,3.06,-12.43,0.6,13.98,29.32,3.85
(주)세이브존아이앤씨,067830,2020/12,,,,,,,
(주)세이브존아이앤씨,067830,2021/12,,,,,,,
(주)세이브존아이앤씨,067830,2022/12,,,,,,,
(주)세진중공업,075580,2018/12,-13.33,-1.06,-5.32,5.53,0.81,132.54,0.49
(주)세진중공업,075580,2019/12,35.58,1.19,33.87,10.95,1.05,151.7,0.8
(주)세진중공업,075580,2020/12,-3.48,-1.64,-21.76,9.68,1.15,178.05,0.77
(주)세진중공업,075580,2021/12,-12.32,5.74,784.47,27.29,5.62,180.72,2.76
(주)세진중공업,075580,2022/12,63.77,0.49,-29.1,-3.25,3.26,163.61,2.38
(주)센트랄모텍,308170,2018/12,-4.89,31.06,-50.83,9.19,1.43,192.74,1.97
(주)센트랄모텍,308170,2019/12,-6.79,20.96,14.71,-0.48,1.76,140.86,2.17
(주)센트랄모텍,308170,2020/12,8.48,7.21,35.2,15.68,2.19,159.9,2.73
(주)센트랄모텍,308170,2021/12,16.29,-6.55,-79.4,2.12,0.39,184.01,0.52
(주)센트랄모텍,308170,2022/12,14.84,6.05,-20.93,6.93,0.27,186.35,0.39
(주)센트럴인사이트,012600,2018/12,-23.94,2.73,0,13.36,4.09,197.98,2.16
(주)센트럴인사이트,012600,2019/12,87.13,-71.66,0,-29.94,-28.73,631.75,-31.42
(주)센트럴인사이트,012600,2020/12,-56.71,32.43,0,-59.28,-40.08,126.72,-32.73
(주)센트럴인사이트,012600,2021/12,-37.81,142.15,0,56.55,-36.29,46.68,-24.82
(주)센트럴인사이트,012600,2022/12,23.98,-8.47,0,-7.46,-19.23,48.19,-13.88
(주)셀트리온,068270,2018/12,3.48,8.7,-33.26,6.35,24.18,34.98,6.99
(주)셀트리온,068270,2019/12,14.91,11,22.49,10.18,26.71,34.35,8.19
(주)셀트리온,068270,2020/12,63.86,19.84,72,30.07,28.43,46.46,11.84
(주)셀트리온,068270,2021/12,3.38,18.43,11.92,13.03,31.17,40.09,11.14
(주)셀트리온,068270,2022/12,19.48,5.67,-7.18,3.83,23.76,37.84,9.38
(주)솔루엠,248070,2018/12,29.72,-39.68,0,20.77,-2.39,1269.68,-5.36
(주)솔루엠,248070,2019/12,28.8,149.56,0,-1.45,4.21,440.89,11.18
(주)솔루엠,248070,2020/12,17.83,84.72,1.1,32.99,3.61,289.41,9.77
(주)솔루엠,248070,2021/12,7.13,129.7,-65.69,56.46,1.16,164.97,2.29
(주)솔루엠,248070,2022/12,46.94,8.56,254.47,45.48,2.68,256.66,5.21
(주)수산인더스트리,126720,2018/12,3.75,18.37,27.01,31.31,13.43,62.18,12.89
(주)수산인더스트리,126720,2019/12,13.31,16.46,0.51,22.48,11.9,71.03,10.25
(주)수산인더스트리,126720,2020/12,0.93,10.49,-19.56,3.21,9.55,60.11,7.42
(주)수산인더스트리,126720,2021/12,11.45,27.82,110.31,15.57,18.13,44.81,14.34
(주)수산인더스트리,126720,2022/12,3.21,69.25,-20.92,44.78,13.8,24.65,8.59
(주)수산중공업,017550,2018/12,-17,7.12,129.79,85.52,7.86,107.03,4.22
(주)수산중공업,017550,2019/12,86.48,1.38,-97.81,-10.63,0.09,82.51,0.07
(주)수산중공업,017550,2020/12,-12.66,3.28,2673.9,29.07,2.93,128.09,1.92
(주)수산중공업,017550,2021/12,83.55,17.76,182.59,-0.13,4.5,93.44,4.82
(주)수산중공업,017550,2022/12,13.16,13.52,38.23,10.86,5.5,88.91,6.33
(주)시디즈,134790,2018/12,,,,,,,
(주)시디즈,134790,2019/12,,,,,,,
(주)시디즈,134790,2020/12,,,,,,,
(주)시디즈,134790,2021/12,,,,,,,
(주)시디즈,134790,2022/12,0,0,0,0,1.05,34.11,2.99
(주)신도리코,029530,2018/12,-0.09,1.84,10.59,1.03,6.28,9.02,3.71
(주)신도리코,029530,2019/12,-23.46,-0.11,-58.65,-0.28,3.39,8.83,1.53
(주)신도리코,029530,2020/12,-21.36,-2.54,-192.61,-3.3,-3.99,7.98,-1.44
(주)신도리코,029530,2021/12,0,0,0,0,29.65,7.79,9.33
(주)신도리코,029530,2022/12,17.49,0.53,-52.83,1.55,11.9,8.89,4.37
(주)신성이엔지,011930,2018/12,-57.13,39.43,0,-39.5,2.52,262.14,1.95
(주)신성이엔지,011930,2019/12,6.23,7.1,-80.45,0.84,0.46,240.99,0.5
(주)신성이엔지,011930,2020/12,6.93,56.54,0,1.64,-2.84,121.16,-3.27
(주)신성이엔지,011930,2021/12,-5.77,8.64,0,12.57,-3.49,129.12,-3.52
(주)신성이엔지,011930,2022/12,46.12,1.47,0,21.17,5.16,173.5,6.5
(주)신세계,004170,2018/12,33.95,1.38,31.11,9.35,5.49,121.93,2.68
(주)신세계,004170,2019/12,23.31,13.18,120.29,17.27,9.28,136.05,4.92
(주)신세계,004170,2020/12,-25.41,-12.33,0,-1.92,-1.45,152.49,-0.54
(주)신세계,004170,2021/12,32.44,8.77,0,6.86,6.16,136.78,2.94
(주)신세계,004170,2022/12,23.69,9.87,32.34,5.16,7.01,129.51,3.91
(주)신세계아이앤씨,035510,2018/12,,,,,,,
(주)신세계아이앤씨,035510,2019/12,,,,,,,
(주)신세계아이앤씨,035510,2020/12,,,,,,,
(주)신세계아이앤씨,035510,2021/12,,,,,,,
(주)신세계아이앤씨,035510,2022/12,0,0,0,0,14.08,32.7,17.41
(주)신세계인터내셔날,031430,2018/12,14.52,9.8,138.87,3.33,4.57,80.32,5.97
(주)신세계인터내셔날,031430,2019/12,12.86,10.03,28.68,14.9,5.19,88.37,7.01
(주)신세계인터내셔날,031430,2020/12,-6.98,7.01,-31.17,1.65,3.84,78.95,4.48
(주)신세계인터내셔날,031430,2021/12,0,0,0,0,5.7,61.07,7.13
(주)신세계인터내셔날,031430,2022/12,7.11,15.83,44.07,10.31,7.64,53.38,9.75
(주)신세계푸드,031440,2018/12,5.88,0.58,-58.71,4.97,0.67,97.21,1.4
(주)신세계푸드,031440,2019/12,3.25,-0.57,-48.87,17.33,0.33,132.71,0.64
(주)신세계푸드,031440,2020/12,-6.05,-10.1,0,20.99,-1.77,213.19,-2.71
(주)신세계푸드,031440,2021/12,7.47,0.54,0,-0.87,0.18,208.78,0.27
(주)신세계푸드,031440,2022/12,5.88,2.55,0,2.78,-0.38,209.49,-0.6
(주)신영와코루,005800,2018/12,-6.01,1.16,-70.31,1.24,1.58,8.89,0.81
(주)신영와코루,005800,2019/12,3.86,1.96,6.02,3.75,1.61,10.8,0.84
(주)신영와코루,005800,2020/12,1.01,2.52,-23.43,10.17,1.64,17.74,0.82
(주)신영와코루,005800,2021/12,6.42,1.81,122.28,4.08,3.43,20.36,1.7
