회사명,거래소코드,회계년도,매출액증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),총자본증가율(IFRS연결),매출액순이익률(IFRS연결),부채비율(IFRS연결),총자본순이익률(IFRS연결)
(주)녹십자엠에스,142280,2020/12,20.5,13.9,0,18.83,6.34,81.56,7.39
(주)녹십자엠에스,142280,2021/12,-10.32,-36.04,0,-9.44,-20.79,152.08,-21.01
(주)녹십자엠에스,142280,2022/12,11.25,-7.92,0,0.88,-2.7,170.6,-3.18
(주)녹십자웰빙,234690,2018/12,,,,,,,
(주)녹십자웰빙,234690,2019/12,,,,,,,
(주)녹십자웰빙,234690,2020/12,,,,,,,
(주)녹십자웰빙,234690,2021/12,,,,,,,
(주)녹십자웰빙,234690,2022/12,,,,,,,
(주)녹원씨엔아이,065560,2018/12,245.89,57.67,1352.07,9.71,8.12,63.02,5.19
(주)녹원씨엔아이,065560,2019/12,-18.44,-10.58,0,-16.91,-14.7,51.49,-7.99
(주)녹원씨엔아이,065560,2020/12,-10.86,6.71,0,31.19,-16.02,78.85,-7.4
(주)녹원씨엔아이,065560,2021/12,-72.17,-51.36,0,-38.05,-249.77,111.54,-34.95
(주)녹원씨엔아이,065560,2022/12,284.29,30.26,0,42.89,-43.7,157.75,-25.29
(주)누리플랜,069140,2018/12,33.81,5.58,1752.06,21.42,0.78,113.3,0.85
(주)누리플랜,069140,2019/12,91.51,7.12,-767.57,147.32,-3.55,329.58,-3.93
(주)누리플랜,069140,2020/12,52.65,45.28,0,7.72,2.54,229.28,2.9
(주)누리플랜,069140,2021/12,-4.3,3.21,-64.64,7.54,0.77,244.2,0.78
(주)누리플랜,069140,2022/12,-1.65,-24.97,0,4.64,-6.51,359.27,-6.12
(주)누리플렉스,040160,2018/12,61.95,23.97,0,-8.15,6.17,110.87,8.75
(주)누리플렉스,040160,2019/12,-22.29,12.08,-24.46,-0.01,5.99,88.16,6.89
(주)누리플렉스,040160,2020/12,-25.65,1.9,-67.75,-3.76,2.61,77.69,2.27
(주)누리플렉스,040160,2021/12,-22.19,13.27,205.16,30.89,10.21,105.33,6.12
(주)누리플렉스,040160,2022/12,45.73,0.88,-92.83,-5.03,0.38,93.53,0.3
(주)누보,332290,2019/12,,,,,,,
(주)누보,332290,2020/12,,,,,,,
(주)누보,332290,2021/12,,,,,,,
(주)누보,332290,2022/12,0,0,0,0,-5.97,189.99,-5.33
(주)뉴로메카,348340,2018/12,,,,,,,
(주)뉴로메카,348340,2019/12,0,0,0,0,-41.49,46.49,-19.83
(주)뉴로메카,348340,2020/12,-43.63,-78.78,0,-20.1,-203.43,451.61,-60.94
(주)뉴로메카,348340,2021/12,80.81,612.09,0,101.82,-89.7,56.34,-36.24
(주)뉴로메카,348340,2022/12,32.69,155.23,0,80.12,-84.07,10.33,-24.06
(주)뉴로스,126870,2018/12,14.64,10.92,0,26.06,-14.68,166.78,-5.39
(주)뉴로스,126870,2019/12,15.59,6.93,0,7.79,-42.37,169.09,-15.52
(주)뉴로스,126870,2020/12,-23.12,-42.73,0,-29.3,-106.47,242.89,-33.87
(주)뉴로스,126870,2021/12,16.48,52.97,0,-14.72,-16.19,90.41,-7.82
(주)뉴보텍,060260,2018/12,,,,,,,
(주)뉴보텍,060260,2019/12,,,,,,,
(주)뉴보텍,060260,2020/12,0,0,0,0,-13.09,153.31,-10.44
(주)뉴보텍,060260,2021/12,10.38,-40.04,0,0.23,-17.23,323.46,-15.15
(주)뉴보텍,060260,2022/12,-2.1,34.15,0,-2.06,-5.87,209.15,-5.1
(주)뉴인텍,012340,2018/12,-0.44,-2.94,0,-3.27,-7.87,196.72,-9.13
(주)뉴인텍,012340,2019/12,8.67,88.73,0,17.22,-2.02,84.29,-2.39
(주)뉴인텍,012340,2020/12,5.85,1.76,0,4.97,0.69,90.12,0.78
(주)뉴인텍,012340,2021/12,19.92,1.12,-10.69,55.31,0.51,191.99,0.53
(주)뉴인텍,012340,2022/12,9.05,-33.84,0,0.34,-12.79,342.88,-11.85
(주)뉴트리,270870,2018/12,0,0,0,0,2.45,20.35,3.63
(주)뉴트리,270870,2019/12,43.49,17.3,338.22,31.59,7.57,32.65,13.88
(주)뉴트리,270870,2020/12,51.91,22.71,101.06,31.8,10.22,42.42,21.61
(주)뉴트리,270870,2021/12,30.18,32.42,2.66,45.03,8.03,56.35,15.88
(주)뉴트리,270870,2022/12,-19.73,4.28,-75.91,-1.02,2.39,48.48,3.22
(주)뉴파워프라즈마,144960,2018/12,-29.75,7.79,-28.52,2.17,18.05,10.59,9.33
(주)뉴파워프라즈마,144960,2019/12,-18.04,4.28,-58.69,4.56,8.8,11.06,3.61
(주)뉴파워프라즈마,144960,2020/12,80.83,27.4,469.54,217.75,27.89,136.47,9.68
(주)뉴파워프라즈마,144960,2021/12,184.98,18.76,-25.69,12.12,8.8,117.7,5.4
(주)뉴파워프라즈마,144960,2022/12,13.81,12.5,10.1,18.43,5.74,138.16,3.47
(주)뉴프렉스,085670,2018/12,28.02,31.2,81.46,21.94,3.77,138.31,5.59
(주)뉴프렉스,085670,2019/12,-34.4,-18.69,-233.01,-5.22,-7.51,176.65,-6.82
(주)뉴프렉스,085670,2020/12,15.87,-20.45,0,-1.34,-6.29,240.84,-6.85
(주)뉴프렉스,085670,2021/12,15.52,31.78,0,21.42,1.54,214.63,1.76
(주)뉴프렉스,085670,2022/12,51.63,28.29,499.88,6.35,5.54,162.28,8.48
(주)다날,064260,2018/12,21.39,-9.24,-75.92,-2.76,-1.39,184.61,-0.63
(주)다날,064260,2019/12,-8.91,16.87,739.01,12.16,11.92,156.3,4.71
(주)다날,064260,2020/12,20.01,18.69,-33.58,11.35,5.41,144.05,2.29
(주)다날,064260,2021/12,24.47,45.96,234.62,42.81,23.23,123.27,9.58
(주)다날,064260,2022/12,3.29,-5.34,0,-7.96,-11.47,125.22,-4.33
(주)다보링크,340360,2019/12,,,,,,,
(주)다보링크,340360,2020/12,,,,,,,
(주)다보링크,340360,2021/12,,,,,,,
(주)다보링크,340360,2022/12,,,,,,,
(주)다산네트웍스,039560,2018/12,16.23,-0.65,0,5.91,-6.94,118.46,-6.96
(주)다산네트웍스,039560,2019/12,25.12,23.79,0,23.9,-2.14,95.24,-2.33
(주)다산네트웍스,039560,2020/12,-9.32,-2.07,0,-0.14,-7.37,95.88,-6.59
(주)다산네트웍스,039560,2021/12,15.81,12.28,0,14.89,-7.22,80.22,-6.96
(주)다산네트웍스,039560,2022/12,-82.79,114.69,0,-9.82,184.34,22.57,30.08
(주)다우데이타,032190,2018/12,56.42,-7.93,-7.67,45.78,9.22,667.16,1.4
(주)다우데이타,032190,2019/12,29.17,39.75,106.43,27.54,12.53,808.01,1.82
(주)다우데이타,032190,2020/12,56.16,23.17,40.83,54.66,12.92,1075.28,2.05
(주)다우데이타,032190,2021/12,29.18,22.93,52.94,20.52,13.71,865.64,2.1
(주)다우데이타,032190,2022/12,48.13,23.28,38.6,6.11,7.53,817.26,1.51
(주)다원시스,068240,2018/12,15.51,12.6,25.77,1.85,4.69,79.01,1.7
(주)다원시스,068240,2019/12,35.98,7.8,-46.62,49.92,2.43,154.23,0.95
(주)다원시스,068240,2020/12,41.62,5.61,249.67,14.14,5.94,174.76,2.57
(주)다원시스,068240,2021/12,19.16,20.26,0,10.63,-6.18,152.17,-2.83
(주)다원시스,068240,2022/12,-29.2,-23.22,0,-0.55,-72.63,227.46,-22.52
(주)대동스틸,048470,2018/12,,,,,,,
(주)대동스틸,048470,2019/12,,,,,,,
(주)대동스틸,048470,2020/12,,,,,,,
(주)대동스틸,048470,2021/12,,,,,,,
(주)대동스틸,048470,2022/12,,,,,,,
(주)대륙제관,004780,2018/12,,,,,,,
(주)대륙제관,004780,2019/12,,,,,,,
(주)대륙제관,004780,2020/12,,,,,,,
(주)대륙제관,004780,2021/12,,,,,,,
(주)대륙제관,004780,2022/12,,,,,,,
(주)대림제지,017650,2018/12,24.13,16.91,295.56,8.37,8.79,69.97,5.18
(주)대림제지,017650,2019/12,,,,,,,
(주)대림제지,017650,2020/12,,,,,,,
(주)대림제지,017650,2021/12,,,,,,,
(주)대림제지,017650,2022/12,0,0,0,0,13.03,20.46,8.21
(주)대명소노시즌,007720,2018/12,19.29,-3.27,-138.08,-1.62,-2.83,216.22,-1.91
(주)대명소노시즌,007720,2019/12,-22.21,60.87,0,-40.89,28.96,47.11,19.3
(주)대명소노시즌,007720,2020/12,-40.81,-2.91,0,-6.16,-3.23,42.18,-1.77
(주)대명소노시즌,007720,2021/12,16.24,-14.8,0,-16.68,-15.11,38.89,-10.84
(주)대명소노시즌,007720,2022/12,13.69,-16.06,0,-11.31,-10.73,47.19,-10.2
(주)대성미생물연구소,036480,2018/12,,,,,,,
(주)대성미생물연구소,036480,2019/12,,,,,,,
(주)대성미생물연구소,036480,2020/12,,,,,,,
(주)대성미생물연구소,036480,2021/12,,,,,,,
(주)대성미생물연구소,036480,2022/12,,,,,,,
(주)대성파인텍,104040,2018/12,-10.75,5.91,38.24,5.53,7.73,78.69,3.31
(주)대성파인텍,104040,2019/12,-2.91,2.67,-59,-0.44,3.52,72.92,1.43
(주)대성파인텍,104040,2020/12,,,,,,,
(주)대성파인텍,104040,2021/12,,,,,,,
(주)대성파인텍,104040,2022/12,,,,,,,
(주)대성하이텍,129920,2018/12,,,,,,,
(주)대성하이텍,129920,2019/12,,,,,,,
(주)대성하이텍,129920,2020/12,0,0,0,0,0,0,0
(주)대성하이텍,129920,2021/12,0,0,0,0,6.58,478.56,10.23
(주)대성하이텍,129920,2022/12,14.03,170.49,-71,8.03,1.67,129.55,1.42
(주)대원,007680,2018/12,14.87,13.16,32.21,3.46,9.22,54.88,7.03
(주)대원,007680,2019/12,-25.36,2.62,-69,16.68,3.73,72.8,1.92
(주)대원,007680,2020/12,-15.48,-3.89,0,0.35,-4.8,75.16,-1.94
(주)대원,007680,2021/12,40.72,20.07,0,4.08,10.22,56.76,5.69
(주)대원,007680,2022/12,21.19,6.59,-35.08,-0.43,5.45,48.55,3.61
(주)대원모방,311840,2018/12,,,,,,,
(주)대유,290380,2018/12,,,,,,,
(주)대유,290380,2019/12,,,,,,,
(주)대유,290380,2020/12,,,,,,,
(주)대유,290380,2021/12,,,,,,,
(주)대유,290380,2022/12,0,0,0,0,-49.81,33.65,-12.37
(주)대유에이피,290120,2018/12,,,,,,,
(주)대유에이피,290120,2019/12,0,0,0,0,5.07,167.21,6.22
(주)대유에이피,290120,2020/12,9.14,7.11,-27.75,34.81,3.36,245.41,3.83
(주)대유에이피,290120,2021/12,4.14,30.89,44.05,26.17,4.61,232.47,4.22
(주)대유에이피,290120,2022/12,26.26,34.29,187.1,6.75,10.56,163.47,10.58
(주)대창솔루션,096350,2018/12,20.79,-10.21,0,10.17,-21.5,199.67,-7.7
(주)대창솔루션,096350,2019/12,26.18,31.13,0,3.46,-7.43,136.62,-3.15
(주)대창솔루션,096350,2020/12,-27.08,-35.3,0,-20.37,-56.11,191.35,-18.97
(주)대창솔루션,096350,2021/12,3.57,-21.75,0,-4.08,-30.46,224.43,-12.28
(주)대창솔루션,096350,2022/12,7.15,-21.26,0,3.86,-14.84,329.07,-6.42
(주)대창스틸,140520,2018/12,-28.19,-13.5,-757.37,-16.51,-8.57,153.56,-6.95
(주)대창스틸,140520,2019/12,-13.47,-2.58,0,-9.49,0.01,133.57,0.01
(주)대창스틸,140520,2020/12,-13.31,-9.23,0,-2.92,-3.82,148.93,-2.86
(주)대창스틸,140520,2021/12,72.88,18.65,0,17.67,5.2,146.15,6.28
(주)대창스틸,140520,2022/12,34.54,52.05,295.9,-9.52,15.65,43.76,24.7
(주)대한과학,131220,2018/12,13.76,6.84,75.43,5.8,5.35,32.7,6.63
(주)대한과학,131220,2019/12,17.23,10.12,-31.29,13.86,3.53,35.51,4.67
(주)대한과학,131220,2020/12,11.5,3.47,39.35,1.17,4.47,29.87,6.16
(주)대한과학,131220,2021/12,0,0,0,0,7.57,41.11,9.13
(주)대한과학,131220,2022/12,9.05,11.67,24.81,8.25,8.64,33.82,10.92
(주)대호특수강,021040,2018/12,,,,,,,
(주)대호특수강,021040,2019/12,,,,,,,
(주)대호특수강,021040,2020/12,,,,,,,
(주)대호특수강,021040,2021/12,0,0,0,0,3.59,292.28,3.47
(주)대호특수강,021040,2022/12,44.59,-9.7,0,-0.61,-1.37,313.24,-1.93
(주)더 미동,161570,2018/12,-30.38,-27.67,0,-27.82,-63.97,5.71,-30.95
(주)더 미동,161570,2019/12,26.94,-10.5,0,3.37,-13.41,23.41,-9.66
(주)더 미동,161570,2020/12,8.48,-37.84,0,-37.12,-25.62,23.51,-24.19
(주)더 미동,161570,2021/12,-61.01,2.72,0,54.33,-41.54,85.55,-15.57
(주)더 미동,161570,2022/12,-28.35,-28.13,0,-9.3,-69.42,60.48,-16.11
(주)더네이쳐홀딩스,298540,2018/12,,,,,,,
(주)더네이쳐홀딩스,298540,2019/12,0,0,0,0,6.86,77.01,12.09
(주)더네이쳐홀딩스,298540,2020/12,23.6,118.3,150.16,93.54,13.88,56.97,20.61
(주)더네이쳐홀딩스,298540,2021/12,27.31,33.67,44.34,46.27,15.74,71.77,18.32
(주)더네이쳐홀딩스,298540,2022/12,34.44,30.35,17.66,50.02,13.92,77.51,14.66
(주)더블유에스아이,299170,2018/12,,,,,,,
(주)더블유에스아이,299170,2019/12,,,,,,,
(주)더블유에스아이,299170,2020/12,0,0,0,0,-6.22,15.8,-5.69
(주)더블유에스아이,299170,2021/12,5.27,33.35,0,81.79,25.81,57.17,17.66
(주)더블유에스아이,299170,2022/12,-2.33,13.91,-39.12,9.69,15.9,50.89,7.85
(주)더코디,224060,2018/12,-50.23,1.86,0,54.08,-33.2,66.48,-15.69
(주)더코디,224060,2019/12,-67.78,16.37,0,24.62,51.42,78.37,5.75
(주)더코디,224060,2020/12,137.91,22.02,0,6.84,-58.94,64.96,-13.65
(주)더코디,224060,2021/12,61.78,-30.32,0,-2.03,-49.79,118.42,-18.25
(주)더코디,224060,2022/12,-55.66,-15.66,0,-23.56,-116.83,146.62,-21.74
(주)덕산테코피아,317330,2018/12,,,,,,,
(주)덕산테코피아,317330,2019/12,,,,,,,
(주)덕산테코피아,317330,2020/12,0,0,0,0,16.12,7.87,7.41
(주)덕산테코피아,317330,2021/12,43.38,9.59,39.86,43.35,15.46,41.25,8.38
(주)덕산테코피아,317330,2022/12,-1.23,9.33,-9.9,22.18,13.56,46.85,5.54
(주)덕신하우징,090410,2018/12,7.53,15.65,-1.67,10.46,6.33,63.37,7.64
(주)덕신하우징,090410,2019/12,10.08,0.79,-82.66,-0.2,1,61.76,1.26
(주)덕신하우징,090410,2020/12,-17.33,-1.13,0,5.84,-6.4,73.17,-6.52
(주)덕신하우징,090410,2021/12,24.11,12.83,0,21.63,2.3,86.68,2.55
(주)덕신하우징,090410,2022/12,31.87,12.11,188.42,-8.06,5.04,53.1,6.99
(주)데이타솔루션,263800,2018/12,,,,,,,
(주)데이타솔루션,263800,2019/12,,,,,,,
(주)데이타솔루션,263800,2020/12,,,,,,,
(주)데이타솔루션,263800,2021/12,,,,,,,
(주)데이타솔루션,263800,2022/12,,,,,,,
(주)데코앤이,017680,2018/12,10.19,4.16,0,18.73,-20.49,121.53,-17.26
(주)덱스터스튜디오,206560,2018/12,54.8,54.69,0,-9.74,7.19,27.82,3.31
(주)덱스터스튜디오,206560,2019/12,41.48,-12.5,-374.62,-17.68,-13.89,20.23,-10.46
(주)덱스터스튜디오,206560,2020/12,-52.55,3.56,0,3.07,-11.56,19.68,-4.5
(주)덱스터스튜디오,206560,2021/12,63.41,2.24,0,38.15,-1.04,51.99,-0.55
(주)덱스터스튜디오,206560,2022/12,53.18,-8.77,0,-2.96,-9.37,59.49,-6.62
(주)덴티스,261200,2018/12,,,,,,,
(주)덴티스,261200,2019/12,,,,,,,
(주)덴티스,261200,2020/12,0,0,0,0,-29.18,227.67,-15.06
(주)덴티스,261200,2021/12,40.72,17.44,0,28.03,0.19,258.5,0.12
(주)덴티스,261200,2022/12,32.47,-6.23,102.57,13.06,0.35,306.42,0.25
(주)동구바이오제약,006620,2018/12,,,,,,,
(주)동구바이오제약,006620,2019/12,,,,,,,
(주)동구바이오제약,006620,2020/12,,,,,,,
(주)동구바이오제약,006620,2021/12,0,0,0,0,6.01,54.59,6.03
(주)동구바이오제약,006620,2022/12,25.68,1.98,-29.09,11.16,3.39,68.51,4.05
(주)동국알앤에스,075970,2018/12,6.75,1.63,14.89,-2.27,3.01,59.16,2.44
(주)동국알앤에스,075970,2019/12,0.21,1.27,-23.21,1.51,2.53,59.02,2.07
(주)동국알앤에스,075970,2020/12,-8.3,2.03,33.49,0.55,3.4,56.73,2.52
(주)동국알앤에스,075970,2021/12,11.52,1.19,0.05,2.98,2.85,62.85,2.31
(주)동국알앤에스,075970,2022/12,13.48,3.18,24.85,0.97,3.33,59.26,3.01
(주)동국에스엔씨,100130,2018/12,-1.31,-3.55,0,-8.96,-3.15,47.25,-2.73
(주)동국에스엔씨,100130,2019/12,-12.47,2.14,0,0.4,2.82,45.15,2.24
(주)동국에스엔씨,100130,2020/12,-7.3,-0.62,-63.42,-0.97,1.28,44.43,0.95
(주)동국에스엔씨,100130,2021/12,28.55,4.35,381.85,13.63,6.36,53.72,5.68
(주)동국에스엔씨,100130,2022/12,25.97,-4.82,0,11.51,-1.75,79.63,-1.75
(주)동방선기,099410,2018/12,,,,,,,
(주)동방선기,099410,2019/12,,,,,,,
(주)동방선기,099410,2020/12,,,,,,,
(주)동방선기,099410,2021/12,,,,,,,
(주)동방선기,099410,2022/12,,,,,,,
(주)동성화인텍,033500,2018/12,-18.55,-14.36,0,-8.44,-5.34,177.38,-4.68
(주)동성화인텍,033500,2019/12,34.63,28.34,0,28.28,6.66,177.23,7.21
(주)동성화인텍,033500,2020/12,53.19,15.68,26.07,-6.3,5.48,124.56,8.35
(주)동성화인텍,033500,2021/12,-5.91,29.4,24.37,19.6,7.25,107.55,9.78
(주)동성화인텍,033500,2022/12,18.93,4.63,-68.18,16.69,1.94,131.48,2.64
(주)동아엘텍,088130,2018/12,1.2,4.61,47.08,9.86,7.72,38.6,7.55
(주)동아엘텍,088130,2019/12,-19.95,6.05,-30.29,-1.35,7.53,28.02,5.67
(주)동아엘텍,088130,2020/12,-20.17,3.11,-20.08,-2.08,6.53,24.13,3.99
(주)동아엘텍,088130,2021/12,7.21,1.77,0,-0.03,-0.22,24.95,-0.15
(주)동아엘텍,088130,2022/12,23.08,0.66,0,16.95,0.01,44.94,0
(주)동양에스텍,060380,2018/12,1.52,-2.95,-107.73,9.01,-0.31,151.32,-0.45
(주)동양에스텍,060380,2019/12,12.19,1.11,0,6.41,1.03,166.63,1.55
(주)동양에스텍,060380,2020/12,-11.94,8.11,171.08,-16.51,3.07,108.77,4.31
(주)동양에스텍,060380,2021/12,29.78,30.33,242.09,30.73,7.93,108.58,13.77
(주)동양에스텍,060380,2022/12,-4.12,5.52,-72.52,-9.31,2.5,78.78,3.86
(주)동우팜투테이블,088910,2018/12,,,,,,,
(주)동우팜투테이블,088910,2019/12,0,0,0,0,0.97,18.25,1.17
(주)동우팜투테이블,088910,2020/12,2.08,-1.27,0,14.22,-0.84,36.76,-0.96
(주)동우팜투테이블,088910,2021/12,7.06,-5.62,0,3.3,-3.69,49.58,-4.19
(주)동우팜투테이블,088910,2022/12,13.92,9.31,0,8.31,4.8,48.21,5.85
(주)동운아나텍,094170,2018/12,,,,,,,
(주)동운아나텍,094170,2019/12,,,,,,,
(주)동운아나텍,094170,2020/12,,,,,,,
(주)동운아나텍,094170,2021/12,,,,,,,
(주)동운아나텍,094170,2022/12,,,,,,,
(주)동원개발,013120,2018/12,,,,,,,
(주)동원개발,013120,2019/12,,,,,,,
(주)동원개발,013120,2020/12,,,,,,,
(주)동원개발,013120,2021/12,0,0,0,0,17.39,26.75,5.98
(주)동원개발,013120,2022/12,44.2,7.16,13.15,18.18,13.64,39.8,6.2
(주)동일기연,032960,2018/12,-21.78,-13.12,-103.26,-15.12,-2.91,9,-1.18
(주)동일기연,032960,2019/12,7.51,-5.46,0,-4.49,7.18,11.61,3.48
(주)동일기연,032960,2020/12,-12.78,1.39,-71.71,-1.16,0.35,10.07,0.15
(주)동일기연,032960,2021/12,3.4,15.92,884.13,14.85,29.75,8.07,12.53
(주)동일기연,032960,2022/12,2.26,1.49,-85.87,0.25,3.92,6.87,1.58
(주)동진쎄미켐,005290,2018/12,5.36,14.41,6.47,13.98,5.8,148.6,6.72
(주)동진쎄미켐,005290,2019/12,5.81,17.96,22.69,10.55,6.71,133.3,7.33
(주)동진쎄미켐,005290,2020/12,7.15,21.73,45.66,14.28,9.09,119.35,9.47
(주)동진쎄미켐,005290,2021/12,23.83,27.59,21.13,23.46,8.86,111.43,9.58
(주)동진쎄미켐,005290,2022/12,25.48,25.91,54.44,15.86,10.72,96.11,12.2
(주)두산테스나,131970,2018/12,,,,,,,
(주)두산테스나,131970,2019/12,,,,,,,
(주)두산테스나,131970,2020/12,,,,,,,
(주)두산테스나,131970,2021/12,,,,,,,
(주)두산테스나,131970,2022/12,,,,,,,
(주)듀오백,073190,2018/12,-15.91,-9.36,-344.2,-13.28,-9.8,12.26,-8.73
(주)듀오백,073190,2019/12,-2.66,-9.57,0,-4.28,-9.3,19.28,-8.87
(주)듀오백,073190,2020/12,38.6,2.31,0,5.72,1.64,23.58,2.15
(주)듀오백,073190,2021/12,-12.34,-13.46,0,-16.95,-10.51,18.51,-12.87
(주)듀오백,073190,2022/12,-18.31,-14.93,0,-5.22,-11.61,31.91,-13.15
(주)드래곤플라이,030350,2018/12,,,,,,,
(주)드래곤플라이,030350,2019/12,0,0,0,0,-94.55,20.6,-38.53
(주)드래곤플라이,030350,2020/12,-37.89,-42.61,0,40.83,-216.98,195.97,-45.6
(주)드래곤플라이,030350,2021/12,66.73,585.99,0,204.78,-243.2,31.5,-36
(주)드래곤플라이,030350,2022/12,12.7,14.98,0,3.07,-203.33,17.88,-22.19
(주)드림시큐리티,203650,2018/12,14.33,21.4,0,11.4,11.09,12.23,12.25
(주)드림시큐리티,203650,2019/12,1.76,167.25,-19.5,186.41,8.77,20.28,4.84
(주)드림시큐리티,203650,2020/12,449.73,6.72,95.25,264.15,3.9,129.92,3.44
(주)드림시큐리티,203650,2021/12,19.63,6.89,159.9,23.89,7.93,374.36,4.77
(주)드림시큐리티,203650,2022/12,18.3,16.09,-24.7,12.01,4.32,357.74,2.62
(주)드림씨아이에스,223250,2018/12,,,,,,,
(주)드림씨아이에스,223250,2019/12,,,,,,,
(주)드림씨아이에스,223250,2020/12,6.24,239.2,16.93,94.21,20.66,33.28,13.19
(주)드림씨아이에스,223250,2021/12,0,0,0,0,12.35,49.3,5.69
(주)드림씨아이에스,223250,2022/12,48.64,28.9,36.44,37.49,11.63,54.56,6.72
(주)드림어스컴퍼니,060570,2018/12,98.48,40.63,0,56.24,-15.46,27.91,-12.71
(주)드림어스컴퍼니,060570,2019/12,42.88,-26.24,0,-16.09,-24.37,45.51,-25.53
(주)드림어스컴퍼니,060570,2020/12,14.91,-18.76,0,0.5,-10.19,80,-13.41
(주)드림어스컴퍼니,060570,2021/12,7.89,-16.87,0,47.82,-6.59,220.07,-7.54
(주)드림어스컴퍼니,060570,2022/12,12.36,110.68,0,6.65,9.94,62.02,10.35
(주)드림티엔터테인먼트,220110,2018/12,-42.33,-92.12,-1178.26,-85.3,-39.94,583.77,-48.56
(주)드림티엔터테인먼트,220110,2019/12,,,,,,,
(주)디딤이앤에프,217620,2018/12,40.99,6.23,14.78,28.69,2.69,108.03,4.22
(주)디딤이앤에프,217620,2019/12,29.12,-1.3,-48.22,67.96,1.08,257.23,1.45
(주)디딤이앤에프,217620,2020/12,-35.39,-84.15,0,-23.42,-34.69,1623.74,-27.17
(주)디딤이앤에프,217620,2021/12,-17.67,84,0,-28.65,-8.92,568.47,-7.74
(주)디딤이앤에프,217620,2022/12,,,,,,,
(주)디모아,016670,2018/12,-86.19,3.25,13.14,8.81,12.6,55.74,2.22
(주)디모아,016670,2019/12,30.64,-4.27,-202.71,10.59,-8.52,79.12,-1.78
(주)디모아,016670,2020/12,18.35,-3.62,0,21.41,-176.18,124.7,-37.54
(주)디모아,016670,2021/12,43.86,29.13,0,-15.77,11.36,46.64,3.45
(주)디모아,016670,2022/12,5.73,-25.32,0,-18.65,-51.37,62.29,-19.87
(주)디바이스이엔지,187870,2018/12,,,,,,,
(주)디바이스이엔지,187870,2019/12,,,,,,,
(주)디바이스이엔지,187870,2020/12,,,,,,,
(주)디바이스이엔지,187870,2021/12,0,0,0,0,25.15,43.95,16.89
(주)디바이스이엔지,187870,2022/12,-41.84,3.89,-65.66,-9.61,14.85,25.23,6.09
(주)디스플레이테크,066670,2018/12,,,,,,,
(주)디스플레이테크,066670,2019/12,,,,,,,
(주)디스플레이테크,066670,2020/12,-4.21,1.22,-28.83,1.33,9.2,12.37,2.27
(주)디스플레이테크,066670,2021/12,0,0,0,0,4.01,29.98,2.74
(주)디스플레이테크,066670,2022/12,-49.21,3.65,25.48,-12.45,9.89,9.79,3.67
(주)디아크,078590,2018/12,0,0,0,0,-15.27,168.13,-9.45
(주)디아크,078590,2019/12,48.9,-5.48,0,2.61,-9.36,191.07,-8.52
(주)디아크,078590,2020/12,-4.95,357.24,0,554.97,-292.34,316.95,-66.13
(주)디아크,078590,2021/12,,,,,,,
(주)디아크,078590,2022/12,,,,,,,
(주)디알젬,263690,2018/12,14.81,83.19,16.55,34.51,8.22,61.4,11.53
(주)디알젬,263690,2019/12,6.11,13.4,17.57,36.21,9.1,93.86,10.01
(주)디알젬,263690,2020/12,77.41,61.53,265.36,15.2,18.75,38.26,29.46
(주)디알젬,263690,2021/12,-19.56,16.13,-37.2,15.72,14.64,37.77,16.02
(주)디알젬,263690,2022/12,28.47,20.7,14.66,50.75,13.06,72.08,13.66
(주)디알텍,214680,2018/12,15.23,18.2,0,14.45,2.79,58.96,2.67
(주)디알텍,214680,2019/12,7,19.25,-24.17,42.49,1.97,89.93,1.56
(주)디알텍,214680,2020/12,15.52,-11.41,0,29.38,-14.13,180.1,-9.59
(주)디알텍,214680,2021/12,27.16,33.28,0,2.28,5.63,111.29,4.26
(주)디알텍,214680,2022/12,27.33,36.86,47.89,28.63,6.65,101.84,5.54
(주)디앤씨미디어,263720,2018/12,0,0,0,0,14.94,19.49,11.27
(주)디앤씨미디어,263720,2019/12,28.05,13.69,-1.32,22.48,11.52,28.73,10
(주)디앤씨미디어,263720,2020/12,37.01,25.31,123.96,19.22,18.82,22.48,18.55
(주)디앤씨미디어,263720,2021/12,0,0,0,0,22.99,26.05,17.58
(주)디앤씨미디어,263720,2022/12,-9.21,7.82,-59.31,6.55,10.03,22.95,6.75
(주)디어유,376300,2020/12,,,,,,,
(주)디어유,376300,2021/12,,,,,,,
(주)디어유,376300,2022/12,,,,,,,
(주)디에스앤엘,141020,2018/12,-45.84,11.52,0,116.71,-51.5,132.52,-22.96
(주)디에스앤엘,141020,2019/12,53.34,8.1,0,-5.97,-88.86,97.83,-45.76
(주)디에스앤엘,141020,2020/12,-96.08,94.2,0,26.62,-207.32,28.93,-3.81
(주)디에스앤엘,141020,2021/12,,,,,,,
(주)디에스앤엘,141020,2022/12,,,,,,,
(주)디에스케이,109740,2018/12,14.15,33.37,0,0.69,14.44,54.21,10.39
(주)디에스케이,109740,2019/12,-35.14,6.55,-68.34,4.53,5.09,37.23,2.31
(주)디에스케이,109740,2020/12,-57.39,-14.53,0,-5.67,-57.58,53.84,-11.23
(주)디에스케이,109740,2021/12,52.79,45.12,0,17.84,-7.97,20.87,-2.25
